3 ,D. RICCIARDO
5 ,S. VETTEL
6 ,N. ROSBERG
LAP  ,TIME,LAP  ,TIME
6 ,1:41.186 ,33 P ,1:46.409
7 ,1:41.257 ,34 ,2:00.246
8 ,1:41.558 ,35 ,1:38.167
9 ,1:41.229 ,36 ,1:38.550
10 ,1:41.377 ,37 ,1:38.386
11 P ,1:43.964 ,38 ,1:39.173
12 ,2:01.248 ,39 ,1:38.908
13 ,1:41.405 ,40 ,1:38.755
14 ,1:40.562 ,41 ,1:38.679
15 ,1:40.223 ,42 ,1:38.499
16 ,1:40.123 ,43 ,1:39.499
17 ,1:39.984 ,44 ,1:38.863
18 ,1:39.948 ,45 ,1:38.563
19 ,1:40.173 ,46 ,1:38.431
20 ,1:39.992 ,47 ,1:38.592
21 ,1:40.027 ,48 ,1:38.940
22 ,1:40.330 ,49 ,1:38.860
23 ,1:40.678 ,50 ,1:39.298
24 ,1:40.883 ,51 ,1:39.426
25 ,1:40.585 ,52 ,1:39.601
26 ,1:40.439 ,53 ,1:40.262
27 ,1:40.527,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:05:18 ,28 P ,1:42.904
2 ,1:41.005 ,29 ,1:57.600
3 ,1:40.716 ,30 ,1:39.265
4 ,1:40.704 ,31 ,1:38.464
5 ,1:40.537 ,32 ,1:38.035
6 ,1:40.454 ,33 ,1:38.250
7 ,1:40.986 ,34 ,1:38.132
8 ,1:41.078 ,35 ,1:38.077
9 ,1:41.331 ,36 ,1:38.227
10 ,1:40.714 ,37 ,1:38.479
11 ,1:40.634 ,38 ,1:38.626
12 ,1:40.265 ,39 ,1:38.658
13 ,1:40.444 ,40 ,1:38.575
14 P ,1:42.914 ,41 ,1:39.163
15 ,1:58.834 ,42 ,1:38.799
16 ,1:39.372 ,43 ,1:38.972
17 ,1:39.079 ,44 ,1:38.874
18 ,1:39.056 ,45 ,1:38.678
19 ,1:39.401 ,46 ,1:38.786
20 ,1:39.097 ,47 ,1:39.205
21 ,1:39.493 ,48 ,1:39.112
22 ,1:39.662 ,49 ,1:39.245
23 ,1:40.329 ,50 ,1:40.201
24 ,1:39.719 ,51 ,1:38.629
25 ,1:39.541 ,52 ,1:38.611
26 ,1:40.025 ,53 ,1:39.508
27 ,1:39.837,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:05:22 ,27 ,1:58.739
2 ,1:42.624 ,28 ,1:39.343
3 ,1:42.227 ,29 ,1:39.915
4 ,1:42.700 ,30 ,1:40.056
5 ,1:42.842 ,31 ,1:40.144
6 ,1:42.024 ,32 ,1:40.381
7 ,1:42.091 ,33 ,1:40.165
8 ,1:42.186 ,34 ,1:40.551
9 ,1:41.907 ,35 ,1:40.569
10 ,1:49.917 ,36 ,1:40.704
11 ,1:41.696 ,37 ,1:41.693
12 ,1:42.263 ,38 ,1:41.828
13 P ,1:48.718 ,39 ,1:40.077
14 ,2:00.515 ,40 ,1:40.265
15 ,1:39.998 ,41 ,1:40.600
16 ,1:40.690 ,42 ,1:40.417
17 ,1:40.813 ,43 ,1:41.010
18 ,1:41.160 ,44 ,1:41.835
19 ,1:41.450 ,45 ,1:41.949
20 ,1:41.174 ,46 ,1:40.699
21 ,1:41.632 ,47 ,1:41.206
22 ,1:41.637 ,48 ,1:42.102
23 ,1:41.798 ,49 ,1:43.460
24 ,1:41.254 ,50 ,1:42.984
25 ,1:41.354 ,51 ,1:41.753
26 P ,1:44.498 ,52 ,1:42.427
11 ,S. PEREZ
12 ,F. NASR
13 ,P. MALDONADO
LAP  ,TIME,LAP  ,TIME
1 ,14:05:23 ,26 ,1:41.092
2 ,1:42.796 ,27 ,1:42.523
3 ,1:43.264 ,28 ,1:42.228
4 ,1:42.089 ,29 ,1:41.103
5 ,1:42.341 ,30 P ,1:43.913
6 ,1:42.952 ,31 ,2:03.187
7 ,1:43.062 ,32 ,1:40.146
8 ,1:43.008 ,33 ,1:40.267
9 ,1:43.277 ,34 ,1:43.241
10 P ,1:46.061 ,35 ,1:40.527
11 ,2:05.149 ,36 ,1:40.549
12 ,1:41.938 ,37 ,1:40.832
13 ,1:41.928 ,38 ,1:40.676
14 ,1:42.112 ,39 ,1:40.088
15 ,1:43.604 ,40 ,1:42.173
16 ,1:41.996 ,41 ,1:40.540
17 ,1:41.271 ,42 ,1:41.635
18 ,1:41.550 ,43 ,1:40.877
19 ,1:41.752 ,44 ,1:41.088
20 ,1:42.486 ,45 ,1:41.645
21 ,1:41.271 ,46 ,1:40.272
22 ,1:41.249 ,47 ,1:42.169
23 ,1:41.771 ,48 ,1:42.141
24 ,1:42.531 ,49 P ,1:46.879
25 ,1:41.536,"",""
LAP  ,TIME,LAP  ,TIME
1 P ,14:05:30 ,27 ,1:40.387
2 ,2:01.315 ,28 ,1:39.928
3 ,1:40.273 ,29 ,1:40.067
4 ,1:40.694 ,30 ,1:40.062
5 ,1:40.840 ,31 ,1:39.649
6 ,1:40.818 ,32 ,1:40.034
7 ,1:42.391 ,33 ,1:40.142
8 ,1:42.433 ,34 ,1:40.294
9 ,1:41.471 ,35 ,1:40.814
10 ,1:40.987 ,36 P ,1:43.377
11 ,1:41.718 ,37 ,2:01.475
12 ,1:41.637 ,38 ,1:40.528
13 ,1:41.532 ,39 ,1:39.334
14 ,1:42.018 ,40 ,1:40.411
15 ,1:42.134 ,41 ,1:40.528
16 ,1:42.306 ,42 ,1:40.142
17 ,1:42.350 ,43 ,1:41.038
18 P ,1:45.282 ,44 ,1:43.020
19 ,1:58.895 ,45 ,1:41.024
20 ,1:38.598 ,46 ,1:40.549
21 ,1:40.063 ,47 ,1:41.201
22 ,1:41.057 ,48 ,1:40.590
23 ,1:41.593 ,49 ,1:39.071
24 ,1:39.313 ,50 ,1:38.591
25 ,1:39.846 ,51 ,1:38.899
26 ,1:39.905 ,52 ,1:39.079
LAP  ,TIME,LAP  ,TIME
1 ,14:05:19 ,28 ,1:40.425
2 ,1:41.778 ,29 ,1:41.264
3 ,1:41.023 ,30 ,1:41.276
4 ,1:41.437 ,31 ,1:41.032
5 ,1:41.094 ,32 ,1:41.167
6 ,1:41.229 ,33 ,1:42.328
7 ,1:41.519 ,34 ,1:40.613
8 ,1:41.346 ,35 ,1:41.252
9 ,1:41.537 ,36 P ,1:43.928
10 ,1:41.362 ,37 ,1:58.885
11 ,1:41.402 ,38 ,1:38.631
12 P ,1:43.444 ,39 ,1:38.136
13 ,2:01.821 ,40 ,1:38.245
14 ,1:39.931 ,41 ,1:38.572
15 ,1:40.273 ,42 ,1:38.839
16 ,1:40.180 ,43 ,1:38.977
17 ,1:40.516 ,44 ,1:38.579
18 ,1:40.493 ,45 ,1:38.526
19 ,1:40.368 ,46 ,1:38.513
20 ,1:40.213 ,47 ,1:38.324
21 ,1:40.159 ,48 ,1:38.459
22 ,1:40.298 ,49 ,1:38.513
23 ,1:40.671 ,50 ,1:38.585
24 ,1:40.666 ,51 ,1:38.579
25 ,1:40.346 ,52 ,1:39.008
26 ,1:40.475 ,53 ,1:40.182
27 ,1:40.433,"",""
14 ,F. ALONSO
19 ,F. MASSA
22 ,J. BUTTON
LAP  ,TIME,LAP  ,TIME
1 P ,14:06:57 ,27 ,1:41.965
2 ,2:10.139 ,28 ,1:40.108
3 ,1:40.572 ,29 ,1:40.005
4 ,1:40.503 ,30 ,1:40.357
5 ,1:41.763 ,31 ,1:40.160
6 ,1:42.815 ,32 ,1:39.822
7 ,1:40.880 ,33 ,1:40.066
8 ,1:41.098 ,34 P ,1:42.513
9 ,1:41.044 ,35 ,2:02.192
10 ,1:41.755 ,36 ,1:38.889
11 ,1:41.490 ,37 ,1:41.154
12 ,1:42.273 ,38 ,1:40.489
13 ,1:41.850 ,39 ,1:39.127
14 ,1:42.173 ,40 ,1:39.889
15 ,1:42.216 ,41 ,1:42.602
16 P ,1:43.779 ,42 ,1:41.308
17 ,2:02.152 ,43 ,1:40.358
18 ,1:40.772 ,44 ,1:43.220
19 ,1:39.769 ,45 ,1:40.199
20 ,1:40.317 ,46 ,1:40.527
21 ,1:40.089 ,47 ,1:40.896
22 ,1:40.502 ,48 ,1:44.191
23 ,1:41.258 ,49 ,1:41.443
24 ,1:41.108 ,50 ,1:41.588
25 ,1:41.534 ,51 ,1:38.595
26 ,1:42.110,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:05:21 ,27 ,1:41.707
2 ,1:42.389 ,28 P ,1:43.934
3 ,1:42.283 ,29 ,1:59.389
4 ,1:42.910 ,30 ,1:39.871
5 ,1:43.504 ,31 ,1:40.608
6 ,1:43.495 ,32 ,1:40.159
7 ,1:42.759 ,33 ,1:40.109
8 ,1:42.506 ,34 ,1:40.456
9 P ,1:44.819 ,35 ,1:40.258
10 ,2:01.882 ,36 ,1:41.145
11 ,1:41.434 ,37 ,1:40.195
12 ,1:41.752 ,38 ,1:39.995
13 ,1:41.558 ,39 ,1:39.844
14 ,1:41.838 ,40 ,1:41.204
15 ,1:41.392 ,41 ,1:40.000
16 ,1:41.335 ,42 ,1:39.747
17 ,1:41.454 ,43 ,1:39.845
18 ,1:41.478 ,44 ,1:40.091
19 ,1:41.281 ,45 ,1:39.614
20 ,1:41.523 ,46 ,1:39.881
21 ,1:41.345 ,47 ,1:40.449
22 ,1:41.309 ,48 ,1:40.186
23 ,1:41.414 ,49 ,1:40.239
24 ,1:41.304 ,50 ,1:40.385
25 ,1:41.351 ,51 ,1:43.456
26 ,1:42.123 ,52 ,1:41.551
LAP  ,TIME,LAP  ,TIME
1 ,14:05:23 ,27 P ,1:43.772
2 ,1:42.716 ,28 ,1:58.968
3 ,1:43.449 ,29 ,1:40.364
4 ,1:44.424 ,30 ,1:40.898
5 ,1:42.840 ,31 ,1:40.121
6 ,1:42.640 ,32 ,1:40.337
7 ,1:42.828 ,33 ,1:40.445
8 ,1:42.931 ,34 ,1:40.228
9 ,1:43.237 ,35 ,1:40.235
10 P ,1:45.095 ,36 ,1:40.708
11 ,2:01.364 ,37 ,1:41.979
12 ,1:41.677 ,38 ,1:41.797
13 ,1:41.638 ,39 ,1:42.059
14 ,1:41.849 ,40 ,1:41.178
15 ,1:41.662 ,41 ,1:43.530
16 ,1:41.509 ,42 ,1:41.035
17 ,1:41.391 ,43 ,1:41.755
18 ,1:41.559 ,44 ,1:41.162
19 ,1:41.329 ,45 ,1:41.025
20 ,1:41.331 ,46 ,1:42.216
21 ,1:41.742 ,47 ,1:42.639
22 ,1:41.571 ,48 ,1:41.918
23 ,1:41.334 ,49 ,1:41.593
24 ,1:41.490 ,50 ,1:41.995
25 ,1:41.297 ,51 ,1:41.778
26 ,1:41.444 ,52 ,1:41.510
26 ,D. KVYAT
27 ,N. HULKENBERG
28 ,W. STEVENS
LAP  ,TIME,LAP  ,TIME
1 ,14:05:20 ,28 ,1:41.002
2 ,1:42.239 ,29 ,1:41.049
3 ,1:41.126 ,30 ,1:41.146
4 ,1:41.122 ,31 P ,1:44.064
5 ,1:41.227 ,32 ,1:58.672
6 ,1:41.152 ,33 ,1:38.847
7 ,1:41.573 ,34 ,1:38.803
8 ,1:41.398 ,35 ,1:38.804
9 ,1:41.498 ,36 ,1:38.760
10 P ,1:43.817 ,37 ,1:38.762
11 ,1:58.780 ,38 ,1:38.961
12 ,1:40.810 ,39 ,1:38.928
13 ,1:39.546 ,40 ,1:38.434
14 ,1:40.078 ,41 ,1:38.705
15 ,1:40.103 ,42 ,1:38.989
16 ,1:39.649 ,43 ,1:38.331
17 ,1:39.860 ,44 ,1:38.741
18 ,1:39.892 ,45 ,1:38.655
19 ,1:40.172 ,46 ,1:38.973
20 ,1:39.918 ,47 ,1:38.877
21 ,1:40.114 ,48 ,1:38.356
22 ,1:39.899 ,49 ,1:38.663
23 ,1:40.371 ,50 ,1:38.725
24 ,1:40.580 ,51 ,1:38.358
25 ,1:40.064 ,52 ,1:38.793
26 ,1:40.811 ,53 ,1:39.350
27 ,1:40.908,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:05:26 ,27 ,1:41.194
2 ,1:41.901 ,28 ,1:40.078
3 ,1:42.509 ,29 ,1:40.283
4 ,1:43.890 ,30 ,1:39.977
5 ,1:43.350 ,31 ,1:39.931
6 ,1:42.399 ,32 ,1:39.827
7 ,1:42.586 ,33 ,1:39.738
8 P ,1:44.962 ,34 P ,1:42.873
9 ,1:59.904 ,35 ,1:58.144
10 ,1:41.622 ,36 ,1:38.366
11 ,1:41.091 ,37 ,1:39.579
12 ,1:41.348 ,38 ,1:41.396
13 ,1:41.418 ,39 ,1:40.082
14 ,1:41.819 ,40 ,1:39.272
15 ,1:41.610 ,41 ,1:40.151
16 ,1:41.479 ,42 ,1:40.672
17 ,1:41.302 ,43 ,1:43.057
18 ,1:41.397 ,44 ,1:40.428
19 ,1:41.290 ,45 ,1:41.078
20 P ,1:43.766 ,46 ,1:40.841
21 ,1:59.206 ,47 ,1:40.927
22 ,1:39.644 ,48 ,1:41.541
23 ,1:39.910 ,49 ,1:42.924
24 ,1:42.049 ,50 ,1:39.671
25 ,1:40.117 ,51 ,1:38.870
26 ,1:39.794 ,52 ,1:38.895
LAP  ,TIME,LAP  ,TIME
1 ,14:05:25 ,26 ,1:42.553
2 ,1:45.075 ,27 ,1:42.536
3 ,1:44.760 ,28 ,1:42.985
4 ,1:44.642 ,29 ,1:42.919
5 ,1:44.580 ,30 ,1:43.176
6 ,1:44.688 ,31 ,1:43.505
7 ,1:46.075 ,32 P ,1:45.145
8 ,1:45.427 ,33 ,2:02.264
9 ,1:44.712 ,34 ,1:41.461
10 ,1:46.033 ,35 ,1:43.036
11 ,1:47.078 ,36 ,1:42.174
12 ,1:45.126 ,37 ,1:47.620
13 ,1:44.978 ,38 ,1:43.919
14 ,1:44.584 ,39 ,1:44.317
15 ,1:44.665 ,40 ,1:42.300
16 ,1:44.573 ,41 ,1:42.342
17 ,1:44.613 ,42 P ,1:54.757
18 ,1:45.651 ,43 ,2:15.706
19 ,1:45.046 ,44 ,1:41.452
20 ,1:44.824 ,45 ,1:42.293
21 P ,1:48.395 ,46 ,1:43.637
22 ,2:07.096 ,47 ,1:42.578
23 ,1:45.214 ,48 ,1:43.957
24 ,1:44.149 ,49 ,1:44.316
25 ,1:43.042 ,50 ,1:43.756
33 ,M. VERSTAPPEN
44 ,L. HAMILTON
53 ,A. ROSSI
LAP  ,TIME,LAP  ,TIME
1 ,14:05:14 ,28 ,1:39.392
2 ,1:39.660 ,29 ,1:39.231
3 ,1:39.630 ,30 ,1:39.212
4 ,1:39.822 ,31 P ,1:41.511
5 ,1:39.140 ,32 ,1:58.123
6 ,1:39.519 ,33 ,1:36.145
7 ,1:39.634 ,34 ,1:38.301
8 ,1:39.888 ,35 ,1:38.542
9 ,1:39.905 ,36 ,1:38.397
10 ,1:39.719 ,37 ,1:38.594
11 ,1:40.112 ,38 ,1:39.005
12 ,1:40.072 ,39 ,1:38.617
13 ,1:40.156 ,40 ,1:37.848
14 ,1:39.981 ,41 ,1:38.806
15 ,1:40.243 ,42 ,1:38.001
16 P ,1:42.960 ,43 ,1:38.241
17 ,1:58.011 ,44 ,1:38.566
18 ,1:38.121 ,45 ,1:38.511
19 ,1:38.486 ,46 ,1:38.443
20 ,1:37.961 ,47 ,1:38.195
21 ,1:38.672 ,48 ,1:38.505
22 ,1:38.920 ,49 ,1:38.501
23 ,1:38.557 ,50 ,1:38.977
24 ,1:38.627 ,51 ,1:38.724
25 ,1:38.703 ,52 ,1:38.190
26 ,1:38.446 ,53 ,1:38.591
27 ,1:38.752,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:05:24 ,28 ,1:40.995
2 ,1:42.622 ,29 ,1:41.138
3 ,1:43.050 ,30 P ,1:43.443
4 ,1:42.573 ,31 ,1:58.340
5 ,1:42.265 ,32 ,1:38.237
6 ,1:42.883 ,33 ,1:38.653
7 ,1:43.159 ,34 ,1:38.728
8 ,1:42.871 ,35 ,1:38.766
9 P ,1:45.578 ,36 ,1:38.843
10 ,2:03.589 ,37 ,1:38.646
11 ,1:41.025 ,38 ,1:38.699
12 ,1:39.935 ,39 ,1:38.745
13 ,1:40.355 ,40 ,1:38.627
14 ,1:41.266 ,41 ,1:38.756
15 ,1:41.706 ,42 ,1:39.106
16 ,1:41.317 ,43 ,1:39.743
17 ,1:41.756 ,44 ,1:40.006
18 ,1:41.198 ,45 ,1:39.242
19 ,1:41.009 ,46 ,1:39.704
20 ,1:41.750 ,47 ,1:39.792
21 ,1:40.742 ,48 ,1:40.110
22 ,1:41.251 ,49 ,1:39.404
23 ,1:41.253 ,50 ,1:39.695
24 ,1:41.377 ,51 ,1:39.587
25 ,1:41.130 ,52 ,1:39.306
26 ,1:39.905 ,53 ,1:39.889
27 ,1:40.625,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:05:26 ,27 ,1:42.660
2 ,1:45.080 ,28 ,1:42.683
3 ,1:44.599 ,29 ,1:42.925
4 ,1:44.939 ,30 ,1:42.983
5 ,1:45.014 ,31 ,1:43.537
6 ,1:45.355 ,32 ,1:42.708
7 ,1:45.112 ,33 P ,1:44.654
8 ,1:45.075 ,34 ,2:03.187
9 ,1:44.941 ,35 ,1:41.467
10 ,1:46.441 ,36 ,1:45.167
11 ,1:46.380 ,37 ,1:44.416
12 ,1:44.969 ,38 ,1:44.262
13 ,1:44.998 ,39 ,1:44.426
14 ,1:45.184 ,40 ,1:42.247
15 ,1:45.361 ,41 ,1:42.127
16 ,1:45.000 ,42 ,1:45.275
17 ,1:45.406 ,43 ,1:43.927
18 ,1:45.209 ,44 ,1:43.068
19 ,1:44.957 ,45 ,1:42.342
20 ,1:44.998 ,46 ,1:42.686
21 ,1:45.450 ,47 ,1:43.757
22 P ,1:48.528 ,48 ,1:42.404
23 ,2:06.035 ,49 ,1:42.228
24 ,1:42.332 ,50 ,1:42.425
25 ,1:43.022 ,51 ,1:45.170
26 ,1:42.831,"",""
55 ,C. SAINZ
77 ,V. BOTTAS
LAP  ,TIME,LAP  ,TIME
1 ,14:05:17 ,28 ,1:40.090
2 ,1:40.593 ,29 P ,1:41.957
3 ,1:40.300 ,30 ,1:59.793
4 ,1:40.380 ,31 ,1:39.327
5 ,1:40.698 ,32 ,1:38.498
6 ,1:40.549 ,33 ,1:38.329
7 ,1:40.499 ,34 ,1:38.448
8 ,1:40.661 ,35 ,1:38.762
9 ,1:40.830 ,36 ,1:38.549
10 ,1:40.893 ,37 ,1:38.453
11 P ,1:43.164 ,38 ,1:38.584
12 ,1:58.226 ,39 ,1:38.811
13 ,1:39.840 ,40 ,1:38.592
14 ,1:40.753 ,41 ,1:38.241
15 ,1:39.493 ,42 ,1:38.511
16 ,1:40.073 ,43 ,1:38.523
17 ,1:40.990 ,44 ,1:39.431
18 ,1:40.187 ,45 ,1:39.051
19 ,1:39.613 ,46 ,1:38.555
20 ,1:39.670 ,47 ,1:38.779
21 ,1:39.578 ,48 ,1:39.493
22 ,1:39.723 ,49 ,1:38.676
23 ,1:39.979 ,50 ,1:39.550
24 ,1:39.701 ,51 ,1:40.132
25 ,1:39.771 ,52 ,1:38.612
26 ,1:39.923 ,53 ,1:38.900
27 ,1:40.094,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:05:21 ,27 P ,1:43.020
2 ,1:42.259 ,28 ,2:14.271
3 ,1:42.486 ,29 ,1:39.154
4 ,1:42.642 ,30 ,1:39.732
5 ,1:41.548 ,31 ,1:39.810
6 ,1:41.308 ,32 ,1:39.923
7 ,1:41.190 ,33 ,1:40.165
8 ,1:41.484 ,34 ,1:40.353
9 ,1:41.319 ,35 ,1:40.766
10 ,1:41.118 ,36 ,1:40.765
11 ,1:41.068 ,37 ,1:39.158
12 ,1:41.183 ,38 ,1:39.764
13 ,1:40.942 ,39 ,1:39.348
14 P ,1:44.979 ,40 ,1:39.283
15 ,2:00.306 ,41 ,1:39.534
16 ,1:38.686 ,42 ,1:39.578
17 ,1:39.373 ,43 ,1:40.059
18 ,1:39.791 ,44 ,1:40.997
19 ,1:39.920 ,45 ,1:40.650
20 ,1:39.806 ,46 ,1:40.812
21 ,1:39.755 ,47 ,1:40.926
22 ,1:39.710 ,48 ,1:41.358
23 ,1:40.433 ,49 ,1:42.868
24 ,1:41.659 ,50 ,1:41.648
25 ,1:39.983 ,51 ,1:42.244
26 ,1:40.068 ,52 ,1:42.128
