3 ,D. RICCIARDO
5 ,S. VETTEL
6 ,N. ROSBERG
LAP  ,TIME,LAP  ,TIME
4 ,1:39.602 ,33 P ,1:42.217
5 ,1:40.081 ,34 ,1:58.791
6 ,1:40.006 ,35 ,1:38.217
7 ,1:40.156 ,36 ,1:38.242
8 ,1:40.159 ,37 ,1:37.906
9 ,1:40.447 ,38 ,1:37.857
10 ,1:40.307 ,39 ,1:39.009
11 ,1:40.368 ,40 ,1:39.291
12 ,1:41.363 ,41 ,1:39.119
13 ,1:40.781 ,42 ,1:38.921
14 ,1:41.123 ,43 ,1:38.837
15 P ,1:43.877 ,44 ,1:38.592
16 ,1:59.670 ,45 ,1:38.596
17 ,1:38.145 ,46 ,1:38.533
18 ,1:39.061 ,47 ,1:38.359
19 ,1:39.284 ,48 ,1:38.505
20 ,1:39.394 ,49 ,1:38.187
21 ,1:38.819 ,50 ,1:38.075
22 ,1:39.023 ,51 ,1:38.585
23 ,1:39.085 ,52 ,1:38.918
24 ,1:39.161 ,53 ,1:38.928
25 ,1:38.919 ,54 ,1:38.716
26 ,1:39.185 ,55 ,1:38.654
27 ,1:39.408 ,56 ,1:39.537
28 ,1:39.356 ,57 ,1:40.847
29 ,1:39.453,"",""
LAP  ,TIME,LAP  ,TIME
1 ,18:05:34 ,16 ,1:40.946
2 ,1:41.538 ,17 ,1:41.586
3 ,1:41.577 ,18 ,1:41.354
4 ,1:41.766 ,19 ,1:41.674
5 ,1:41.830 ,20 ,1:41.779
6 ,1:41.914 ,21 ,1:41.730
7 ,1:42.240 ,22 ,1:41.818
8 ,1:42.439 ,23 ,1:42.087
9 ,1:43.850 ,24 ,1:41.497
10 ,1:43.017 ,25 ,1:41.766
11 P ,1:47.627 ,26 ,1:41.762
12 ,2:10.592 ,27 ,1:43.646
13 ,1:40.651 ,28 ,1:43.606
14 ,1:41.118 ,29 P ,1:44.928
15 ,1:40.846,"",""
77 ,V. BOTTAS
98 ,R. MERHI
LAP  ,TIME,LAP  ,TIME
1 ,18:05:30 ,30 ,1:40.904
2 ,1:40.302 ,31 ,1:41.279
3 ,1:39.904 ,32 ,1:41.830
4 ,1:41.101 ,33 P ,1:45.080
5 ,1:40.802 ,34 ,1:58.678
6 ,1:41.214 ,35 ,1:38.510
7 ,1:40.923 ,36 ,1:39.143
8 ,1:41.297 ,37 ,1:39.127
9 ,1:41.321 ,38 ,1:38.777
10 ,1:41.419 ,39 ,1:38.902
11 ,1:41.521 ,40 ,1:38.744
12 ,1:41.698 ,41 ,1:38.640
13 ,1:42.062 ,42 ,1:38.680
14 P ,1:45.572 ,43 ,1:38.962
15 ,2:01.018 ,44 ,1:38.921
16 ,1:38.095 ,45 ,1:38.894
17 ,1:38.656 ,46 ,1:38.878
18 ,1:38.879 ,47 ,1:39.438
19 ,1:39.060 ,48 ,1:39.491
20 ,1:39.044 ,49 ,1:39.250
21 ,1:39.632 ,50 ,1:39.375
22 ,1:39.712 ,51 ,1:39.521
23 ,1:40.034 ,52 ,1:39.457
24 ,1:40.143 ,53 ,1:39.425
25 ,1:40.104 ,54 ,1:39.792
26 ,1:40.471 ,55 ,1:39.735
27 ,1:40.448 ,56 ,1:39.542
28 ,1:40.566 ,57 ,1:39.802
29 ,1:40.559,"",""
LAP  ,TIME,LAP  ,TIME
1 ,18:05:39 ,28 ,1:44.195
2 ,1:44.459 ,29 ,1:45.465
3 ,1:44.110 ,30 ,1:46.522
4 ,1:44.278 ,31 ,1:46.365
5 ,1:44.967 ,32 ,1:45.610
6 ,1:46.003 ,33 ,1:45.374
7 ,1:45.026 ,34 P ,1:49.146
8 ,1:45.459 ,35 ,2:06.139
9 ,1:45.276 ,36 ,1:42.033
10 ,1:45.593 ,37 ,1:42.560
11 ,1:46.613 ,38 ,1:43.425
12 ,1:46.567 ,39 ,1:43.576
13 ,1:46.961 ,40 ,1:44.696
14 ,1:47.059 ,41 ,1:43.031
15 ,1:47.400 ,42 ,1:43.487
16 ,1:47.643 ,43 ,1:44.029
17 ,1:47.650 ,44 ,1:43.500
18 P ,1:51.719 ,45 ,1:43.814
19 ,2:06.826 ,46 ,1:44.440
20 ,1:43.029 ,47 ,1:45.293
21 ,1:43.517 ,48 ,1:44.349
22 ,1:44.403 ,49 ,1:44.313
23 ,1:43.261 ,50 ,1:44.113
24 ,1:43.342 ,51 ,1:45.666
25 ,1:43.731 ,52 ,1:47.919
26 ,1:44.009 ,53 ,1:45.123
27 ,1:45.237 ,54 ,1:46.244
