3 ,D. RICCIARDO
5 ,S. VETTEL
6 ,N. ROSBERG
LAP  ,TIME,LAP  ,TIME
13 ,1:33.770 ,49 ,1:15.942
14 ,1:16.896 ,50 ,1:15.986
15 ,1:16.816 ,51 ,1:16.291
16 ,1:17.115 ,52 ,1:16.423
17 ,1:17.411 ,53 ,1:16.384
18 ,1:17.185 ,54 ,1:16.294
19 ,1:17.421 ,55 ,1:16.522
20 ,1:17.470 ,56 ,1:16.075
21 ,1:17.132 ,57 ,1:16.008
22 ,1:17.358 ,58 ,1:16.293
23 ,1:17.123 ,59 ,1:16.695
24 ,1:17.265 ,60 ,1:16.068
25 ,1:17.223 ,61 ,1:16.453
26 ,1:17.326 ,62 ,1:16.264
27 ,1:17.409 ,63 ,1:16.398
28 ,1:17.410 ,64 ,1:16.012
29 ,1:17.131 ,65 ,1:16.580
30 ,1:16.978 ,66 ,1:16.656
31 ,1:17.325 ,67 ,1:16.450
32 ,1:17.193 ,68 ,1:16.684
33 ,1:17.623 ,69 ,1:16.474
34 ,1:17.523 ,70 ,1:17.344
35 ,1:17.349 ,71 ,1:17.424
36 ,1:17.716,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:04:30 ,36 ,1:17.542
2 ,1:19.692 ,37 ,1:17.881
3 ,1:19.169 ,38 ,1:17.435
4 ,1:18.604 ,39 ,1:17.131
5 ,1:19.028 ,40 ,1:17.258
6 ,1:18.673 ,41 ,1:17.210
7 ,1:18.584 ,42 ,1:17.280
8 ,1:18.540 ,43 ,1:17.039
9 ,1:18.846 ,44 ,1:17.059
10 ,1:18.590 ,45 ,1:17.441
11 ,1:18.763 ,46 ,1:18.766
12 P ,1:24.416 ,47 ,1:17.624
13 ,1:37.514 ,48 ,1:17.598
14 ,1:18.240 ,49 ,1:17.393
15 ,1:18.130 ,50 ,1:17.094
16 ,1:18.167 ,51 ,1:17.173
17 ,1:18.387 ,52 ,1:17.258
18 ,1:18.573 ,53 P ,1:23.538
19 ,1:18.311 ,54 ,1:36.573
20 ,1:18.463 ,55 ,1:15.993
21 ,1:18.263 ,56 ,1:16.142
22 ,1:18.146 ,57 ,1:15.789
23 ,1:18.313 ,58 ,1:15.943
24 ,1:18.296 ,59 ,1:15.960
25 ,1:18.200 ,60 ,1:16.326
26 ,1:18.383 ,61 ,1:16.170
27 ,1:18.417 ,62 ,1:17.871
28 ,1:18.363 ,63 ,1:16.543
29 ,1:18.312 ,64 ,1:18.545
30 ,1:18.127 ,65 ,1:16.816
31 ,1:18.504 ,66 ,1:17.326
32 P ,1:46.368 ,67 ,1:16.957
33 ,1:41.121 ,68 ,1:17.071
34 ,1:17.438 ,69 ,1:17.406
35 ,1:17.956,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:04:27 ,36 ,1:34.765
2 ,1:19.162 ,37 ,1:16.607
3 ,1:18.581 ,38 ,1:17.313
4 ,1:18.454 ,39 ,1:17.110
5 ,1:17.456 ,40 ,1:17.193
6 ,1:17.975 ,41 ,1:17.695
7 ,1:17.858 ,42 ,1:18.245
8 ,1:17.956 ,43 ,1:18.452
9 ,1:18.056 ,44 ,1:17.281
10 P ,1:23.307 ,45 ,1:17.368
11 ,1:35.482 ,46 ,1:16.935
12 ,1:17.885 ,47 ,1:17.373
13 ,1:17.798 ,48 ,1:17.612
14 ,1:17.728 ,49 ,1:17.242
15 ,1:17.854 ,50 ,1:17.637
16 ,1:17.958 ,51 ,1:17.588
17 ,1:18.023 ,52 ,1:16.979
18 ,1:18.180 ,53 ,1:19.063
19 ,1:18.201 ,54 P ,1:22.519
20 ,1:18.431 ,55 ,1:34.078
21 ,1:18.222 ,56 ,1:15.797
22 ,1:18.190 ,57 ,1:15.739
23 ,1:18.168 ,58 ,1:16.310
24 ,1:18.136 ,59 ,1:16.785
25 ,1:18.367 ,60 ,1:15.879
26 ,1:18.429 ,61 ,1:16.146
27 ,1:18.731 ,62 ,1:16.077
28 ,1:18.426 ,63 ,1:16.173
29 ,1:18.550 ,64 ,1:16.170
30 ,1:18.507 ,65 ,1:16.146
31 ,1:18.633 ,66 ,1:16.090
32 ,1:19.325 ,67 ,1:16.303
33 ,1:18.977 ,68 ,1:16.087
34 ,1:18.632 ,69 ,1:16.122
35 P ,1:23.271 ,70 ,1:16.214
11 ,S. PEREZ
12 ,F. NASR
13 ,P. MALDONADO
LAP  ,TIME,LAP  ,TIME
1 ,14:04:26 ,36 ,1:17.729
2 ,1:18.591 ,37 ,1:18.344
3 ,1:18.290 ,38 ,1:17.836
4 ,1:18.160 ,39 ,1:17.612
5 ,1:18.115 ,40 ,1:18.508
6 ,1:17.975 ,41 ,1:18.977
7 ,1:18.093 ,42 ,1:17.592
8 ,1:17.784 ,43 ,1:17.347
9 ,1:18.184 ,44 ,1:18.395
10 P ,1:22.640 ,45 ,1:17.554
11 ,1:35.094 ,46 ,1:17.472
12 ,1:17.706 ,47 ,1:17.454
13 ,1:18.143 ,48 ,1:18.877
14 ,1:17.752 ,49 ,1:19.107
15 ,1:18.000 ,50 ,1:18.165
16 ,1:17.944 ,51 P ,1:22.993
17 ,1:18.195 ,52 ,1:33.462
18 ,1:17.966 ,53 ,1:15.970
19 ,1:18.475 ,54 ,1:16.459
20 ,1:18.237 ,55 ,1:16.329
21 ,1:18.176 ,56 ,1:16.193
22 ,1:18.418 ,57 ,1:16.420
23 ,1:18.189 ,58 ,1:16.785
24 ,1:18.172 ,59 ,1:16.459
25 ,1:18.803 ,60 ,1:16.415
26 ,1:18.385 ,61 ,1:16.641
27 ,1:18.999 ,62 ,1:16.757
28 ,1:18.436 ,63 ,1:16.831
29 ,1:18.244 ,64 ,1:17.011
30 ,1:18.522 ,65 ,1:17.123
31 ,1:18.745 ,66 ,1:19.263
32 ,1:21.760 ,67 ,1:18.139
33 P ,1:24.232 ,68 ,1:18.109
34 ,1:34.708 ,69 ,1:18.912
35 ,1:17.603 ,70 ,1:18.989
LAP  ,TIME,LAP  ,TIME
1 ,14:04:29 ,36 ,1:19.125
2 ,1:19.780 ,37 ,1:18.486
3 ,1:18.959 ,38 ,1:17.114
4 ,1:19.141 ,39 ,1:17.484
5 ,1:19.593 ,40 ,1:17.984
6 ,1:18.469 ,41 ,1:18.011
7 ,1:18.394 ,42 ,1:18.670
8 ,1:18.705 ,43 ,1:17.993
9 ,1:18.732 ,44 P ,1:23.924
10 ,1:18.556 ,45 ,1:40.515
11 ,1:18.815 ,46 ,1:16.447
12 ,1:18.799 ,47 ,1:16.355
13 ,1:18.674 ,48 ,1:16.640
14 ,1:18.994 ,49 ,1:18.381
15 ,1:18.495 ,50 ,1:16.978
16 ,1:18.247 ,51 ,1:16.796
17 ,1:18.872 ,52 ,1:17.080
18 ,1:19.212 ,53 ,1:17.511
19 ,1:18.718 ,54 ,1:17.198
20 ,1:18.690 ,55 ,1:18.708
21 ,1:18.786 ,56 ,1:16.702
22 ,1:20.873 ,57 ,1:16.882
23 ,1:18.793 ,58 ,1:17.827
24 ,1:19.060 ,59 ,1:17.016
25 P ,1:24.116 ,60 ,1:16.680
26 ,1:34.430 ,61 ,1:16.660
27 ,1:16.871 ,62 ,1:16.416
28 ,1:17.055 ,63 ,1:16.354
29 ,1:18.327 ,64 ,1:18.368
30 ,1:17.341 ,65 ,1:17.282
31 ,1:18.204 ,66 ,1:17.697
32 ,1:18.687 ,67 ,1:17.961
33 ,1:17.743 ,68 ,1:17.340
34 ,1:17.419 ,69 ,1:16.892
35 ,1:17.256 ,70 ,1:16.775
LAP  ,TIME,LAP  ,TIME
1 ,14:04:27 ,36 ,1:19.069
2 ,1:18.940 ,37 ,1:18.936
3 ,1:18.657 ,38 ,1:19.326
4 ,1:18.672 ,39 P ,1:24.197
5 ,1:19.004 ,40 ,1:36.503
6 ,1:18.574 ,41 ,1:16.794
7 ,1:18.344 ,42 ,1:17.258
8 ,1:18.153 ,43 ,1:17.158
9 ,1:18.367 ,44 ,1:17.241
10 ,1:18.242 ,45 ,1:17.516
11 ,1:18.045 ,46 ,1:17.325
12 ,1:17.787 ,47 ,1:17.148
13 ,1:17.971 ,48 ,1:17.579
14 P ,1:23.649 ,49 ,1:17.575
15 ,1:37.663 ,50 ,1:17.821
16 ,1:18.692 ,51 ,1:18.830
17 ,1:18.930 ,52 ,1:17.756
18 ,1:18.622 ,53 ,1:17.379
19 ,1:18.741 ,54 ,1:17.286
20 ,1:18.734 ,55 ,1:18.879
21 ,1:18.990 ,56 ,1:18.318
22 ,1:18.680 ,57 ,1:18.018
23 ,1:18.760 ,58 ,1:19.551
24 ,1:18.431 ,59 ,1:17.965
25 ,1:18.786 ,60 ,1:18.325
26 ,1:18.502 ,61 ,1:17.352
27 ,1:18.196 ,62 ,1:17.404
28 ,1:18.100 ,63 ,1:17.250
29 ,1:17.975 ,64 ,1:17.840
30 ,1:18.158 ,65 ,1:17.895
31 ,1:19.025 ,66 ,1:17.569
32 ,1:18.935 ,67 ,1:17.323
33 ,1:18.320 ,68 ,1:17.580
34 ,1:18.685 ,69 ,1:17.733
35 ,1:18.564 ,70 ,1:17.895
14 ,F. ALONSO
19 ,F. MASSA
22 ,J. BUTTON
LAP  ,TIME,LAP  ,TIME
1 ,14:04:29 ,36 ,1:17.648
2 ,1:19.943 ,37 ,1:18.705
3 ,1:18.841 ,38 ,1:17.366
4 ,1:18.664 ,39 ,1:17.742
5 ,1:18.463 ,40 ,1:17.179
6 ,1:18.435 ,41 ,1:17.104
7 ,1:18.512 ,42 ,1:17.317
8 ,1:18.703 ,43 ,1:17.464
9 ,1:18.666 ,44 ,1:17.327
10 ,1:18.454 ,45 ,1:17.500
11 ,1:18.908 ,46 ,1:17.223
12 ,1:18.648 ,47 ,1:17.170
13 P ,1:23.505 ,48 ,1:17.421
14 ,1:34.493 ,49 ,1:17.744
15 ,1:18.337 ,50 ,1:17.956
16 ,1:18.444 ,51 ,1:17.776
17 ,1:18.678 ,52 P ,1:23.827
18 ,1:18.562 ,53 ,1:34.227
19 ,1:18.955 ,54 ,1:16.519
20 ,1:18.909 ,55 ,1:16.664
21 ,1:18.787 ,56 ,1:16.713
22 ,1:18.612 ,57 ,1:16.789
23 ,1:18.835 ,58 ,1:17.055
24 ,1:18.536 ,59 ,1:16.820
25 ,1:18.727 ,60 ,1:17.371
26 ,1:18.594 ,61 ,1:16.897
27 ,1:18.577 ,62 ,1:16.985
28 ,1:18.850 ,63 ,1:17.147
29 ,1:20.214 ,64 ,1:16.994
30 ,1:19.522 ,65 ,1:17.465
31 ,1:18.951 ,66 ,1:18.071
32 P ,1:25.414 ,67 ,1:19.072
33 ,1:33.437 ,68 ,1:18.135
34 ,1:18.497 ,69 ,1:16.590
35 ,1:17.293 ,70 ,1:18.402
LAP  ,TIME,LAP  ,TIME
1 ,14:04:28 ,36 ,1:18.539
2 ,1:20.018 ,37 ,1:17.732
3 ,1:18.526 ,38 ,1:18.045
4 ,1:18.413 ,39 ,1:17.790
5 ,1:18.776 ,40 ,1:17.925
6 ,1:18.332 ,41 ,1:17.699
7 ,1:18.672 ,42 ,1:17.638
8 ,1:18.557 ,43 ,1:17.471
9 ,1:18.609 ,44 ,1:17.641
10 ,1:18.635 ,45 ,1:17.686
11 ,1:18.447 ,46 ,1:17.510
12 P ,1:22.869 ,47 ,1:17.472
13 ,1:34.409 ,48 ,1:17.624
14 ,1:18.009 ,49 ,1:17.957
15 ,1:18.534 ,50 ,1:17.720
16 ,1:18.630 ,51 P ,1:21.990
17 ,1:18.792 ,52 ,1:33.336
18 ,1:18.762 ,53 ,1:16.321
19 ,1:18.625 ,54 ,1:16.816
20 ,1:18.758 ,55 ,1:16.505
21 ,1:19.162 ,56 ,1:16.857
22 ,1:18.736 ,57 ,1:16.910
23 ,1:19.781 ,58 ,1:17.106
24 ,1:18.686 ,59 ,1:16.848
25 ,1:18.605 ,60 ,1:16.789
26 ,1:18.708 ,61 ,1:17.160
27 ,1:18.460 ,62 ,1:16.994
28 ,1:18.711 ,63 ,1:16.830
29 ,1:18.683 ,64 ,1:17.001
30 ,1:18.663 ,65 ,1:17.317
31 P ,1:23.482 ,66 ,1:17.237
32 ,1:35.618 ,67 ,1:17.351
33 ,1:17.046 ,68 ,1:17.610
34 ,1:17.456 ,69 ,1:17.195
35 ,1:18.770 ,70 ,1:17.634
LAP  ,TIME,LAP  ,TIME
1 ,14:04:25 ,36 ,1:18.665
2 ,1:18.607 ,37 ,1:19.073
3 ,1:18.195 ,38 P ,1:23.925
4 ,1:17.977 ,39 ,1:34.348
5 ,1:17.966 ,40 ,1:16.804
6 ,1:17.957 ,41 ,1:17.021
7 ,1:17.877 ,42 ,1:17.084
8 ,1:17.879 ,43 ,1:17.332
9 ,1:17.835 ,44 ,1:16.933
10 P ,1:22.419 ,45 ,1:17.552
11 ,1:34.723 ,46 ,1:18.150
12 ,1:17.350 ,47 ,1:17.730
13 ,1:17.665 ,48 ,1:16.917
14 ,1:17.737 ,49 ,1:16.721
15 ,1:17.765 ,50 ,1:17.078
16 ,1:17.972 ,51 ,1:16.922
17 ,1:17.805 ,52 ,1:16.845
18 ,1:18.130 ,53 ,1:16.954
19 ,1:18.350 ,54 ,1:16.689
20 ,1:18.153 ,55 P ,1:21.728
21 ,1:18.394 ,56 ,1:33.231
22 ,1:18.543 ,57 ,1:15.743
23 ,1:18.152 ,58 ,1:15.806
24 ,1:18.076 ,59 ,1:15.880
25 ,1:18.163 ,60 ,1:16.077
26 ,1:18.201 ,61 ,1:15.981
27 ,1:18.172 ,62 ,1:15.814
28 ,1:18.141 ,63 ,1:16.239
29 ,1:18.007 ,64 ,1:16.093
30 ,1:17.831 ,65 ,1:16.279
31 ,1:18.125 ,66 ,1:16.132
32 ,1:18.410 ,67 ,1:16.331
33 ,1:18.438 ,68 ,1:16.283
34 ,1:18.997 ,69 ,1:16.150
35 ,1:18.876 ,70 ,1:16.352
26 ,D. KVYAT
27 ,N. HULKENBERG
28 ,W. STEVENS
LAP  ,TIME,LAP  ,TIME
1 ,14:04:24 ,36 ,1:18.764
2 ,1:18.189 ,37 ,1:18.472
3 ,1:17.766 ,38 ,1:18.445
4 ,1:17.702 ,39 P ,1:23.494
5 ,1:17.462 ,40 ,1:34.521
6 ,1:17.657 ,41 ,1:16.500
7 ,1:17.729 ,42 ,1:16.877
8 ,1:17.556 ,43 ,1:16.802
9 ,1:17.678 ,44 ,1:16.769
10 P ,1:22.574 ,45 ,1:17.240
11 ,1:35.788 ,46 ,1:17.466
12 ,1:17.817 ,47 ,1:16.931
13 ,1:17.745 ,48 ,1:17.190
14 ,1:17.762 ,49 ,1:17.133
15 ,1:18.319 ,50 ,1:17.164
16 ,1:17.843 ,51 ,1:16.951
17 ,1:18.028 ,52 ,1:17.170
18 ,1:18.132 ,53 ,1:16.907
19 ,1:18.721 ,54 ,1:17.037
20 ,1:18.112 ,55 ,1:17.279
21 ,1:18.527 ,56 ,1:18.185
22 ,1:18.125 ,57 ,1:16.824
23 ,1:17.747 ,58 ,1:16.817
24 ,1:17.907 ,59 ,1:18.146
25 ,1:18.543 ,60 ,1:17.433
26 ,1:18.456 ,61 ,1:16.864
27 ,1:18.107 ,62 ,1:16.836
28 ,1:18.057 ,63 ,1:16.829
29 ,1:17.872 ,64 ,1:16.805
30 ,1:17.814 ,65 ,1:17.021
31 ,1:17.975 ,66 ,1:17.174
32 ,1:18.013 ,67 ,1:17.676
33 ,1:18.242 ,68 ,1:17.937
34 ,1:18.396 ,69 ,1:18.270
35 ,1:19.026 ,70 ,1:18.439
LAP  ,TIME,LAP  ,TIME
1 ,14:04:31 ,35 ,1:22.480
2 ,1:21.395 ,36 ,1:22.529
3 ,1:20.973 ,37 ,1:21.658
4 ,1:20.735 ,38 ,1:22.438
5 ,1:20.748 ,39 ,1:20.767
6 ,1:20.567 ,40 P ,1:27.015
7 ,1:20.544 ,41 ,1:41.184
8 ,1:20.508 ,42 ,1:19.098
9 ,1:21.039 ,43 ,1:20.139
10 ,1:21.221 ,44 ,1:19.383
11 ,1:20.423 ,45 ,1:19.167
12 ,1:20.573 ,46 ,1:19.529
13 ,1:20.814 ,47 ,1:21.003
14 ,1:21.444 ,48 ,1:20.693
15 P ,1:26.450 ,49 ,1:20.150
16 ,1:42.230 ,50 ,1:19.922
17 ,1:21.261 ,51 ,1:23.008
18 ,1:20.805 ,52 ,1:19.399
19 ,1:20.929 ,53 ,1:19.462
20 ,1:20.687 ,54 ,1:20.536
21 ,1:20.645 ,55 ,1:19.595
22 ,1:21.459 ,56 ,1:19.498
23 ,1:21.552 ,57 ,1:22.061
24 ,1:22.679 ,58 ,1:23.333
25 ,1:20.955 ,59 ,1:20.715
26 ,1:22.973 ,60 ,1:19.445
27 ,1:20.814 ,61 ,1:20.927
28 ,1:20.488 ,62 ,1:20.078
29 ,1:20.647 ,63 ,1:20.336
30 ,1:21.707 ,64 ,1:21.395
31 ,1:21.037 ,65 ,1:21.046
32 ,1:21.176 ,66 ,1:21.102
33 ,1:21.491 ,67 ,1:21.138
34 ,1:20.742,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:04:25 ,36 ,1:35.029
2 ,1:18.303 ,37 ,1:18.079
3 ,1:17.901 ,38 ,1:18.234
4 ,1:17.745 ,39 ,1:17.399
5 ,1:17.689 ,40 ,1:17.778
6 ,1:17.605 ,41 ,1:17.716
7 ,1:17.756 ,42 ,1:17.405
8 ,1:17.722 ,43 ,1:17.230
9 P ,1:22.725 ,44 ,1:17.091
10 ,1:34.466 ,45 ,1:17.013
11 ,1:17.132 ,46 ,1:17.424
12 ,1:17.257 ,47 ,1:16.856
13 ,1:17.450 ,48 ,1:17.042
14 ,1:17.493 ,49 ,1:17.149
15 ,1:17.682 ,50 ,1:17.464
16 ,1:17.778 ,51 ,1:16.986
17 ,1:18.393 ,52 ,1:17.052
18 ,1:17.858 ,53 ,1:16.840
19 ,1:17.684 ,54 ,1:17.020
20 ,1:17.800 ,55 ,1:16.892
21 ,1:18.074 ,56 ,1:16.940
22 ,1:18.083 ,57 ,1:16.977
23 ,1:18.077 ,58 ,1:17.846
24 ,1:18.381 ,59 ,1:17.077
25 ,1:17.940 ,60 ,1:17.920
26 ,1:18.355 ,61 ,1:17.887
27 ,1:18.480 ,62 ,1:16.962
28 ,1:18.341 ,63 ,1:16.959
29 ,1:18.296 ,64 ,1:17.001
30 ,1:18.009 ,65 ,1:17.125
31 ,1:18.248 ,66 ,1:16.774
32 ,1:18.496 ,67 ,1:17.291
33 ,1:18.655 ,68 ,1:17.130
34 ,1:18.873 ,69 ,1:18.264
35 P ,1:23.922 ,70 ,1:17.755
33 ,M. VERSTAPPEN
44 ,L. HAMILTON
53 ,A. ROSSI
LAP  ,TIME,LAP  ,TIME
1 ,14:04:26 ,36 ,1:17.236
2 ,1:19.165 ,37 ,1:17.248
3 ,1:18.403 ,38 ,1:17.241
4 ,1:17.904 ,39 ,1:17.420
5 ,1:17.966 ,40 ,1:18.416
6 ,1:18.026 ,41 ,1:18.642
7 ,1:18.382 ,42 ,1:18.438
8 ,1:17.967 ,43 ,1:17.681
9 ,1:18.031 ,44 ,1:17.553
10 ,1:18.111 ,45 ,1:17.562
11 P ,1:22.631 ,46 ,1:18.391
12 ,1:35.355 ,47 ,1:17.101
13 ,1:17.569 ,48 ,1:17.027
14 ,1:17.711 ,49 ,1:17.237
15 ,1:17.772 ,50 ,1:17.641
16 ,1:18.078 ,51 ,1:17.584
17 ,1:17.863 ,52 ,1:18.446
18 ,1:18.181 ,53 P ,1:22.117
19 ,1:18.354 ,54 ,1:33.875
20 ,1:18.473 ,55 ,1:16.422
21 ,1:18.284 ,56 ,1:15.972
22 ,1:18.098 ,57 ,1:17.446
23 ,1:18.445 ,58 ,1:16.546
24 ,1:18.254 ,59 ,1:16.883
25 ,1:18.639 ,60 ,1:18.129
26 ,1:18.431 ,61 ,1:16.370
27 ,1:18.981 ,62 ,1:16.397
28 ,1:18.564 ,63 ,1:16.501
29 ,1:18.125 ,64 ,1:16.361
30 ,1:18.182 ,65 ,1:17.088
31 ,1:18.600 ,66 ,1:17.431
32 ,1:19.663 ,67 ,1:16.633
33 ,1:18.810 ,68 ,1:16.754
34 P ,1:23.399 ,69 ,1:16.740
35 ,1:35.792 ,70 ,1:16.921
LAP  ,TIME,LAP  ,TIME
1 ,14:04:30 ,35 ,1:21.739
2 ,1:21.260 ,36 ,1:23.288
3 ,1:20.477 ,37 ,1:22.858
4 ,1:20.625 ,38 ,1:21.363
5 ,1:20.497 ,39 ,1:21.945
6 ,1:20.683 ,40 ,1:21.096
7 ,1:20.549 ,41 P ,1:27.493
8 ,1:20.494 ,42 ,1:39.654
9 ,1:20.568 ,43 ,1:18.617
10 ,1:20.876 ,44 ,1:21.571
11 ,1:21.258 ,45 ,1:21.877
12 ,1:20.985 ,46 ,1:19.223
13 ,1:21.117 ,47 ,1:19.671
14 P ,1:27.993 ,48 ,1:21.227
15 ,1:39.965 ,49 ,1:21.119
16 ,1:22.104 ,50 ,1:20.536
17 ,1:21.314 ,51 ,1:19.653
18 ,1:20.626 ,52 ,1:20.230
19 ,1:21.394 ,53 ,1:19.673
20 ,1:20.592 ,54 ,1:19.964
21 ,1:20.439 ,55 ,1:25.493
22 ,1:21.608 ,56 ,1:20.721
23 ,1:20.687 ,57 ,1:20.175
24 ,1:20.809 ,58 ,1:20.457
25 ,1:22.721 ,59 ,1:19.799
26 ,1:20.722 ,60 ,1:19.832
27 ,1:22.944 ,61 ,1:21.047
28 ,1:20.875 ,62 ,1:20.363
29 ,1:20.785 ,63 ,1:21.496
30 ,1:21.128 ,64 ,1:21.891
31 ,1:22.106 ,65 ,1:20.524
32 ,1:21.696 ,66 ,1:22.114
33 ,1:23.181 ,67 ,1:19.856
34 ,1:23.818,"",""
LAP  ,TIME,LAP  ,TIME
1 ,14:04:21 ,37 ,1:15.895
2 ,1:17.048 ,38 ,1:16.284
3 ,1:16.361 ,39 ,1:15.581
4 ,1:16.347 ,40 ,1:15.703
5 ,1:16.263 ,41 ,1:16.012
6 ,1:16.309 ,42 ,1:15.937
7 ,1:16.648 ,43 ,1:16.348
8 ,1:16.565 ,44 ,1:16.070
9 ,1:16.630 ,45 ,1:15.304
10 ,1:16.724 ,46 ,1:15.645
11 ,1:16.721 ,47 ,1:15.974
